,date-time,open,close,volume,short_sma,long_sma,buy_signal,sell_signal
29,2024-07-17 07:29:00,120.99,121.02,23462.0,120.88,120.96454999999999,False,False
30,2024-07-17 07:30:00,121.04,121.15,14635.0,120.97200000000001,120.94655,True,False
31,2024-07-17 07:31:00,121.18,121.27,11479.0,121.066,120.94305,False,False
32,2024-07-17 07:32:00,121.27,121.24,8459.0,121.128,120.94905000000001,False,False
33,2024-07-17 07:33:00,121.26,121.1,13996.0,121.15599999999999,120.94950000000001,False,False
34,2024-07-17 07:34:00,121.07,120.97,24962.0,121.146,120.94699999999997,False,False
35,2024-07-17 07:35:00,120.95,120.951,16263.0,121.10619999999999,120.94305,False,False
36,2024-07-17 07:36:00,120.99,121.06,32656.0,121.0642,120.94305,False,False
37,2024-07-17 07:37:00,121.06,121.05,4037.0,121.02619999999999,120.94255000000001,False,False
38,2024-07-17 07:38:00,121.04,120.98,20539.0,121.00219999999999,120.94404999999999,False,False
39,2024-07-17 07:39:00,120.97,121.29,18665.0,121.06620000000001,120.96054999999998,False,False
40,2024-07-17 07:40:00,121.29,121.22,13783.0,121.12,120.98005,False,False
41,2024-07-17 07:41:00,121.25,121.2,6453.0,121.148,120.99805,False,False
42,2024-07-17 07:42:00,121.2,121.42,9211.0,121.22200000000001,121.03005,False,False
43,2024-07-17 07:43:00,121.41,121.38,8353.0,121.30199999999999,121.06355,False,False
44,2024-07-17 07:44:00,121.38,121.4,10198.0,121.324,121.10404999999999,False,False
45,2024-07-17 07:45:00,121.4,121.32,17120.0,121.34400000000001,121.13555,False,False
46,2024-07-17 07:46:00,121.32,121.32,5306.0,121.36799999999998,121.16155,False,False
47,2024-07-17 07:47:00,121.32,121.33,7845.0,121.35,121.18155000000002,False,False
48,2024-07-17 07:48:00,121.32,121.25,4179.0,121.324,121.19605000000001,False,False
49,2024-07-17 07:49:00,121.24,121.2,7153.0,121.28399999999999,121.20505,False,False
50,2024-07-17 07:50:00,121.2,121.32,11654.0,121.28399999999999,121.21355000000001,False,False
51,2024-07-17 07:51:00,121.31,121.33,6833.0,121.28599999999999,121.21655000000001,False,False
52,2024-07-17 07:52:00,121.34,121.339,5580.0,121.28779999999999,121.22149999999999,False,False
53,2024-07-17 07:53:00,121.31,121.26,3915.0,121.28979999999999,121.2295,False,False
54,2024-07-17 07:54:00,121.27,121.22,4118.0,121.2938,121.242,False,False
55,2024-07-17 07:55:00,121.23,121.28,16143.0,121.2858,121.25845000000001,False,False
56,2024-07-17 07:56:00,121.28,121.29,8014.0,121.2778,121.26995000000002,False,False
57,2024-07-17 07:57:00,121.29,121.28,13655.0,121.266,121.28144999999999,False,True
58,2024-07-17 07:58:00,121.28,121.189,7744.0,121.2518,121.29190000000001,False,False
59,2024-07-17 07:59:00,121.18,121.18,7846.0,121.24380000000001,121.2864,False,False
60,2024-07-17 08:00:00,122.09,121.31,1810393.0,121.24980000000001,121.2909,False,False
61,2024-07-17 08:01:00,121.304,121.201,46854.0,121.23200000000001,121.29095,False,False
62,2024-07-17 08:02:00,121.2,121.255,44267.0,121.227,121.2827,False,False
63,2024-07-17 08:03:00,121.255,121.305,55001.0,121.25019999999999,121.27894999999998,False,False
64,2024-07-17 08:04:00,121.31,121.3,27677.0,121.2742,121.27395000000001,True,False
65,2024-07-17 08:05:00,121.32,121.37,22301.0,121.28620000000001,121.27645,False,False
66,2024-07-17 08:06:00,121.38,121.25,20516.0,121.296,121.27295,False,False
67,2024-07-17 08:07:00,121.25,121.3,39027.0,121.30499999999999,121.27145,False,False
68,2024-07-17 08:08:00,121.29,121.34,20440.0,121.31199999999998,121.27595,False,False
69,2024-07-17 08:09:00,121.34,121.54,28669.0,121.35999999999999,121.29294999999999,False,False
70,2024-07-17 08:10:00,121.55,121.58,31733.0,121.402,121.30594999999998,False,False
71,2024-07-17 08:11:00,121.58,121.66,53383.0,121.484,121.32245,False,False
72,2024-07-17 08:12:00,121.66,121.52,29682.0,121.52799999999999,121.3315,False,False
73,2024-07-17 08:13:00,121.54,121.639,24244.0,121.58779999999999,121.35045,False,False
74,2024-07-17 08:14:00,121.61,121.55,17288.0,121.5898,121.36695,False,False
75,2024-07-17 08:15:00,121.54,121.572,37776.0,121.5882,121.38154999999999,False,False
76,2024-07-17 08:16:00,121.65,121.798,28350.0,121.61580000000001,121.40694999999998,False,False
77,2024-07-17 08:17:00,121.8,121.92,44280.0,121.6958,121.43895,False,False
78,2024-07-17 08:18:00,121.92,122.051,56709.0,121.7782,121.48204999999999,False,False
79,2024-07-17 08:19:00,122.05,121.9,45876.0,121.84819999999999,121.51804999999999,False,False
80,2024-07-17 08:20:00,121.91,121.85,38899.0,121.9038,121.54504999999999,False,False
81,2024-07-17 08:21:00,121.88,121.86,17274.0,121.9162,121.578,False,False
82,2024-07-17 08:22:00,121.84,121.69,32605.0,121.8702,121.59975,False,False
83,2024-07-17 08:23:00,121.7,121.82,24436.0,121.824,121.62550000000002,False,False
84,2024-07-17 08:24:00,121.82,121.96,40710.0,121.83599999999998,121.6585,False,False
85,2024-07-17 08:25:00,122.0,121.9,20982.0,121.846,121.68499999999999,False,False
86,2024-07-17 08:26:00,121.87,121.97,43409.0,121.86800000000001,121.721,False,False
87,2024-07-17 08:27:00,121.951,121.89,35025.0,121.90799999999999,121.75049999999999,False,False
88,2024-07-17 08:28:00,121.842,121.87,25132.0,121.918,121.777,False,False
89,2024-07-17 08:29:00,121.792,121.735,14249.0,121.873,121.78675000000001,False,False
90,2024-07-17 08:30:00,121.706,121.756,24803.0,121.8442,121.79554999999998,False,False
91,2024-07-17 08:31:00,121.757,121.74,18767.0,121.7982,121.79955,False,True
92,2024-07-17 08:32:00,121.74,121.8,31371.0,121.78020000000001,121.81354999999999,False,False
93,2024-07-17 08:33:00,121.825,121.618,34060.0,121.7298,121.8125,False,False
94,2024-07-17 08:34:00,121.6,121.82,32274.0,121.74680000000001,121.826,False,False
95,2024-07-17 08:35:00,121.82,121.83,20076.0,121.7616,121.8389,False,False
96,2024-07-17 08:36:00,121.801,121.701,30968.0,121.7538,121.83405,False,False
97,2024-07-17 08:37:00,121.71,121.6,23950.0,121.71379999999999,121.81805,False,False
98,2024-07-17 08:38:00,121.6,121.435,47403.0,121.6772,121.78725000000001,False,False
99,2024-07-17 08:39:00,121.43,121.51,44806.0,121.6152,121.76775,False,False
100,2024-07-17 08:40:00,121.529,121.52,26438.0,121.55319999999999,121.75125,False,False
101,2024-07-17 08:41:00,121.52,121.49,36686.0,121.511,121.73275000000001,False,False
102,2024-07-17 08:42:00,121.477,121.26,33133.0,121.44299999999998,121.71124999999999,False,False
103,2024-07-17 08:43:00,121.25,121.18,43616.0,121.39200000000001,121.67925,False,False
104,2024-07-17 08:44:00,121.18,121.29,40862.0,121.348,121.64574999999999,False,False
105,2024-07-17 08:45:00,121.28,121.3,34126.0,121.304,121.61575,False,False
106,2024-07-17 08:46:00,121.32,121.474,31786.0,121.30080000000001,121.59094999999999,False,False
107,2024-07-17 08:47:00,121.48,121.53,37481.0,121.3548,121.57294999999999,False,False
108,2024-07-17 08:48:00,121.55,121.49,28640.0,121.41680000000001,121.55395000000001,False,False
109,2024-07-17 08:49:00,121.45,121.355,33543.0,121.4298,121.53495000000001,False,False
110,2024-07-17 08:50:00,121.37,121.48,16792.0,121.46580000000002,121.52115,False,False
111,2024-07-17 08:51:00,121.48,121.27,25627.0,121.425,121.49765,False,False
112,2024-07-17 08:52:00,121.272,121.211,40292.0,121.36120000000001,121.4682,False,False
113,2024-07-17 08:53:00,121.25,121.23,26801.0,121.3092,121.44879999999998,False,False
114,2024-07-17 08:54:00,121.23,121.275,31509.0,121.2932,121.42155,False,False
115,2024-07-17 08:55:00,121.3,121.29,13618.0,121.25519999999999,121.39455000000001,False,False
116,2024-07-17 08:56:00,121.28,121.31,28787.0,121.26320000000001,121.375,False,False
117,2024-07-17 08:57:00,121.3,121.24,32966.0,121.269,121.35700000000001,False,False
118,2024-07-17 08:58:00,121.26,121.24,21348.0,121.271,121.34724999999999,False,False
119,2024-07-17 08:59:00,121.24,121.2,43646.0,121.256,121.33175000000001,False,False
120,2024-07-17 09:00:00,121.2,121.23,23194.0,121.244,121.31725000000002,False,False
121,2024-07-17 09:01:00,121.22,121.2,42696.0,121.22200000000001,121.30274999999999,False,False
122,2024-07-17 09:02:00,121.215,121.425,39444.0,121.25900000000001,121.311,False,False
123,2024-07-17 09:03:00,121.411,121.4,24901.0,121.29100000000001,121.32199999999997,False,False
124,2024-07-17 09:04:00,121.37,121.35,20127.0,121.321,121.325,False,False
125,2024-07-17 09:05:00,121.35,121.369,13385.0,121.34880000000001,121.32845,True,False
126,2024-07-17 09:06:00,121.37,121.401,21122.0,121.38900000000001,121.32480000000001,False,False
127,2024-07-17 09:07:00,121.42,121.51,32693.0,121.40599999999999,121.3238,False,False
128,2024-07-17 09:08:00,121.55,121.6,24319.0,121.446,121.32929999999999,False,False
129,2024-07-17 09:09:00,121.6,121.57,20317.0,121.49000000000001,121.34004999999999,False,False
130,2024-07-17 09:10:00,121.57,121.42,23039.0,121.50019999999999,121.33705,False,False
131,2024-07-17 09:11:00,121.44,121.312,26347.0,121.48240000000001,121.33914999999999,False,False
132,2024-07-17 09:12:00,121.37,121.4,32652.0,121.4604,121.3486,False,False
133,2024-07-17 09:13:00,121.4,121.411,32962.0,121.42260000000002,121.35765,False,False
134,2024-07-17 09:14:00,121.42,121.45,18967.0,121.39860000000002,121.3664,False,False
135,2024-07-17 09:15:00,121.46,121.38,27291.0,121.39059999999999,121.3709,False,False
136,2024-07-17 09:16:00,121.41,121.31,42906.0,121.39020000000001,121.3709,False,False
137,2024-07-17 09:17:00,121.33,121.15,43784.0,121.34020000000001,121.3664,False,True
138,2024-07-17 09:18:00,121.125,121.1,59740.0,121.27799999999999,121.35940000000001,False,False
139,2024-07-17 09:19:00,121.1,121.06,51655.0,121.2,121.35239999999999,False,False
140,2024-07-17 09:20:00,121.05,121.09,37385.0,121.14200000000001,121.3454,False,False
141,2024-07-17 09:21:00,121.09,121.05,46219.0,121.09,121.33789999999999,False,False
142,2024-07-17 09:22:00,121.05,121.26,44381.0,121.112,121.32964999999999,False,False
143,2024-07-17 09:23:00,121.26,121.36,44462.0,121.16400000000002,121.32765000000002,False,False
144,2024-07-17 09:24:00,121.37,121.4,25547.0,121.23200000000001,121.33015,False,False
145,2024-07-17 09:25:00,121.39,120.96,147763.0,121.20599999999999,121.30969999999999,False,False
146,2024-07-17 09:26:00,121.02,121.071,20861.0,121.21020000000001,121.2932,False,False
147,2024-07-17 09:27:00,121.07,121.42,45328.0,121.2422,121.28869999999999,False,False
148,2024-07-17 09:28:00,121.385,121.34,32574.0,121.2382,121.2757,False,False
149,2024-07-17 09:29:00,121.36,121.33,50228.0,121.2242,121.2637,False,False
150,2024-07-17 09:30:00,121.35,120.84,6278880.0,121.2002,121.2347,False,False
151,2024-07-17 09:31:00,120.92,121.81,1527353.0,121.348,121.2596,True,False
152,2024-07-17 09:32:00,121.82,121.314,1240904.0,121.3268,121.25529999999999,False,False
153,2024-07-17 09:33:00,121.283,121.154,1323718.0,121.2896,121.24244999999999,False,False
154,2024-07-17 09:34:00,121.15,121.082,986986.0,121.24000000000001,121.22405,False,False
155,2024-07-17 09:35:00,121.09,121.24,934883.0,121.31999999999998,121.21705,False,False
156,2024-07-17 09:36:00,121.235,120.79,1297255.0,121.11599999999999,121.19104999999999,False,True
157,2024-07-17 09:37:00,120.795,120.92,1417303.0,121.03720000000001,121.17954999999999,False,False
158,2024-07-17 09:38:00,120.92,121.112,839862.0,121.0288,121.18015,False,False
159,2024-07-17 09:39:00,121.1,121.225,1112966.0,121.0574,121.1884,False,False
160,2024-07-17 09:40:00,121.25,121.45,846710.0,121.09939999999999,121.20639999999999,False,False
161,2024-07-17 09:41:00,121.453,121.16,808325.0,121.17339999999999,121.21190000000001,False,False
162,2024-07-17 09:42:00,121.143,121.1,933039.0,121.2094,121.2039,True,False
163,2024-07-17 09:43:00,121.098,121.305,828470.0,121.248,121.20114999999998,False,False
164,2024-07-17 09:44:00,121.31,120.88,615838.0,121.179,121.17514999999999,False,False
165,2024-07-17 09:45:00,120.88,120.53,1023817.0,120.995,121.15365000000001,False,True
166,2024-07-17 09:46:00,120.54,120.831,1303708.0,120.9292,121.14164999999998,False,False
167,2024-07-17 09:47:00,120.839,120.98,750985.0,120.9052,121.11965000000001,False,False
168,2024-07-17 09:48:00,120.978,121.121,709573.0,120.8684,121.1087,False,False
169,2024-07-17 09:49:00,121.12,121.07,507108.0,120.90639999999999,121.09570000000001,False,False
170,2024-07-17 09:50:00,121.07,120.87,722951.0,120.97440000000002,121.0972,False,False
171,2024-07-17 09:51:00,120.86,120.74,791770.0,120.9562,121.04369999999999,False,False
172,2024-07-17 09:52:00,120.73,120.6,564887.0,120.88019999999999,121.00800000000001,False,False
173,2024-07-17 09:53:00,120.609,120.815,741430.0,120.819,120.99105000000002,False,False
174,2024-07-17 09:54:00,120.815,120.97,918918.0,120.799,120.98544999999999,False,False
175,2024-07-17 09:55:00,120.965,120.738,635266.0,120.77259999999998,120.96034999999999,False,False
176,2024-07-17 09:56:00,120.74,120.57,1221911.0,120.73859999999999,120.94935000000001,False,False
177,2024-07-17 09:57:00,120.57,120.465,831751.0,120.7116,120.92660000000001,False,False
178,2024-07-17 09:58:00,120.47,120.265,1220755.0,120.6016,120.88425,False,False
179,2024-07-17 09:59:00,120.26,119.89,2881390.0,120.3856,120.8175,False,False
180,2024-07-17 10:00:00,119.88,119.73,1669977.0,120.184,120.73150000000001,False,False
181,2024-07-17 10:01:00,119.73,119.61,1595280.0,119.992,120.654,False,False
182,2024-07-17 10:02:00,119.615,119.02,1840289.0,119.703,120.55,False,False
183,2024-07-17 10:03:00,119.015,118.71,2504445.0,119.39200000000001,120.42025000000001,False,False
184,2024-07-17 10:04:00,118.705,119.0,1498689.0,119.21399999999998,120.32625,False,False
185,2024-07-17 10:05:00,119.0,119.2,1392809.0,119.10799999999999,120.25974999999998,False,False
186,2024-07-17 10:06:00,119.209,118.895,1240070.0,118.965,120.16295,False,False
187,2024-07-17 10:07:00,118.895,118.71,1513273.0,118.90299999999999,120.04945000000001,False,False
188,2024-07-17 10:08:00,118.72,118.787,1008985.0,118.91839999999999,119.93275000000001,False,False
189,2024-07-17 10:09:00,118.79,118.85,1185429.0,118.8884,119.82175,False,False
190,2024-07-17 10:10:00,118.86,118.465,1806604.0,118.7414,119.70149999999998,False,False
191,2024-07-17 10:11:00,118.451,118.305,1352464.0,118.62339999999999,119.57975000000002,False,False
192,2024-07-17 10:12:00,118.302,118.67,1501087.0,118.6154,119.48325,False,False
193,2024-07-17 10:13:00,118.69,118.885,1065409.0,118.63499999999999,119.38674999999998,False,False
194,2024-07-17 10:14:00,118.89,118.915,1244089.0,118.648,119.28399999999999,False,False
195,2024-07-17 10:15:00,118.915,119.22,979242.0,118.799,119.20810000000002,False,False
196,2024-07-17 10:16:00,119.218,118.96,717125.0,118.92999999999999,119.1276,False,False
197,2024-07-17 10:17:00,118.94,119.0,994575.0,118.99600000000001,119.05435,False,False
198,2024-07-17 10:18:00,119.0,119.21,786188.0,119.06099999999999,119.00160000000001,True,False
199,2024-07-17 10:19:00,119.2,119.33,982603.0,119.144,118.9736,False,False
200,2024-07-17 10:20:00,119.338,119.06,1135672.0,119.112,118.9401,False,False
201,2024-07-17 10:21:00,119.06,118.97,1004090.0,119.11399999999999,118.90809999999999,False,False
202,2024-07-17 10:22:00,118.96,118.914,751549.0,119.09679999999999,118.9028,False,False
203,2024-07-17 10:23:00,118.91,118.8,646053.0,119.0148,118.90729999999999,False,False
204,2024-07-17 10:24:00,118.81,119.08,619937.0,118.9648,118.91130000000001,False,False
205,2024-07-17 10:25:00,119.061,118.615,776666.0,118.8758,118.88205,False,True
206,2024-07-17 10:26:00,118.61,118.64,506302.0,118.8098,118.8693,False,False
207,2024-07-17 10:27:00,118.64,119.15,773390.0,118.857,118.8913,False,False
208,2024-07-17 10:28:00,119.14,119.005,644265.0,118.898,118.9022,False,False
209,2024-07-17 10:29:00,119.02,119.01,469231.0,118.88399999999999,118.91019999999999,False,False
210,2024-07-17 10:30:00,119.01,119.184,750987.0,118.99780000000001,118.94614999999999,True,False
211,2024-07-17 10:31:00,119.185,119.31,583244.0,119.1318,118.9964,False,False
212,2024-07-17 10:32:00,119.304,119.281,535640.0,119.15799999999999,119.02694999999999,False,False
213,2024-07-17 10:33:00,119.28,119.29,583199.0,119.215,119.0472,False,False
214,2024-07-17 10:34:00,119.3,119.54,1166712.0,119.321,119.07845,False,False
215,2024-07-17 10:35:00,119.54,119.739,782991.0,119.43200000000002,119.10439999999998,False,False
216,2024-07-17 10:36:00,119.73,119.501,542494.0,119.4702,119.13145,False,False
217,2024-07-17 10:37:00,119.51,119.42,650367.0,119.498,119.15245,False,False
218,2024-07-17 10:38:00,119.42,119.455,485664.0,119.53099999999999,119.1647,False,False
219,2024-07-17 10:39:00,119.43,119.725,696470.0,119.56800000000001,119.18445,False,False
220,2024-07-17 10:40:00,119.73,119.911,649882.0,119.60239999999999,119.227,False,False
221,2024-07-17 10:41:00,119.92,119.97,925429.0,119.6962,119.277,False,False
222,2024-07-17 10:42:00,119.97,119.86,652098.0,119.78420000000001,119.3243,False,False
223,2024-07-17 10:43:00,119.863,120.26,981686.0,119.9452,119.39730000000002,False,False
224,2024-07-17 10:44:00,120.26,120.21,761110.0,120.04220000000001,119.4538,False,False
225,2024-07-17 10:45:00,120.214,120.22,729142.0,120.104,119.53405000000001,False,False
226,2024-07-17 10:46:00,120.23,120.0,831378.0,120.10999999999999,119.60205,False,False
227,2024-07-17 10:47:00,120.0,119.74,736218.0,120.08600000000001,119.63155000000002,False,False
228,2024-07-17 10:48:00,119.745,119.545,743530.0,119.94300000000001,119.65854999999999,False,False
229,2024-07-17 10:49:00,119.545,119.35,805646.0,119.771,119.67555000000002,False,False
230,2024-07-17 10:50:00,119.36,119.335,690952.0,119.59400000000001,119.6831,False,True
231,2024-07-17 10:51:00,119.33,119.52,560108.0,119.498,119.69359999999999,False,False
232,2024-07-17 10:52:00,119.505,119.37,395027.0,119.424,119.69805000000001,False,False
233,2024-07-17 10:53:00,119.37,119.22,604982.0,119.359,119.69455,False,False
234,2024-07-17 10:54:00,119.222,119.05,557069.0,119.299,119.67005000000002,False,False
235,2024-07-17 10:55:00,119.06,119.19,490065.0,119.26999999999998,119.64260000000002,False,False
236,2024-07-17 10:56:00,119.196,119.225,446631.0,119.21099999999998,119.6288,False,False
237,2024-07-17 10:57:00,119.226,119.49,467697.0,119.23499999999999,119.63229999999999,False,False
238,2024-07-17 10:58:00,119.48,119.595,459939.0,119.30999999999999,119.6393,False,False
239,2024-07-17 10:59:00,119.591,119.558,513989.0,119.41159999999999,119.63095000000001,False,False
240,2024-07-17 11:00:00,119.55,119.58,431121.0,119.4896,119.6144,False,False
241,2024-07-17 11:01:00,119.585,119.565,398392.0,119.55760000000001,119.59415000000001,False,False
242,2024-07-17 11:02:00,119.56,119.601,381117.0,119.5798,119.58120000000001,False,False
243,2024-07-17 11:03:00,119.61,119.77,586268.0,119.61479999999999,119.5567,True,False
244,2024-07-17 11:04:00,119.79,119.85,434886.0,119.6732,119.53869999999999,False,False
245,2024-07-17 11:05:00,119.86,119.43,607318.0,119.64320000000001,119.4992,False,False
246,2024-07-17 11:06:00,119.415,119.414,507157.0,119.61300000000001,119.46990000000001,False,False
247,2024-07-17 11:07:00,119.42,119.51,451299.0,119.5948,119.45840000000001,False,False
248,2024-07-17 11:08:00,119.502,119.66,519083.0,119.5728,119.46415000000002,False,False
249,2024-07-17 11:09:00,119.67,119.705,344262.0,119.5438,119.4819,False,False
250,2024-07-17 11:10:00,119.705,119.795,486416.0,119.61680000000001,119.50489999999999,False,False
251,2024-07-17 11:11:00,119.795,119.38,431935.0,119.60999999999999,119.4979,False,False
252,2024-07-17 11:12:00,119.385,119.43,516721.0,119.59400000000001,119.5009,False,False
253,2024-07-17 11:13:00,119.43,119.448,496073.0,119.55160000000001,119.51230000000001,False,False
254,2024-07-17 11:14:00,119.44,119.43,327943.0,119.49660000000002,119.53129999999999,False,True
255,2024-07-17 11:15:00,119.42,119.4,262017.0,119.4176,119.5418,False,False
256,2024-07-17 11:16:00,119.4,119.42,330885.0,119.4256,119.55154999999999,False,False
257,2024-07-17 11:17:00,119.43,119.735,528615.0,119.4866,119.56380000000001,False,False
258,2024-07-17 11:18:00,119.73,119.68,412378.0,119.53300000000002,119.56805,False,False
259,2024-07-17 11:19:00,119.69,119.605,373689.0,119.56800000000001,119.57039999999999,False,False
260,2024-07-17 11:20:00,119.6,119.48,392243.0,119.58399999999999,119.5654,True,False
261,2024-07-17 11:21:00,119.485,119.73,467007.0,119.646,119.57365,False,False
262,2024-07-17 11:22:00,119.724,119.995,594954.0,119.69800000000001,119.59334999999999,False,False
263,2024-07-17 11:23:00,119.99,119.87,541128.0,119.73600000000002,119.59834999999998,False,False
264,2024-07-17 11:24:00,119.87,119.71,476486.0,119.75699999999999,119.59134999999999,False,False
265,2024-07-17 11:25:00,119.71,119.51,642158.0,119.763,119.59535000000001,False,False
266,2024-07-17 11:26:00,119.51,119.41,444430.0,119.699,119.59514999999999,False,False
267,2024-07-17 11:27:00,119.4,119.577,416603.0,119.6154,119.59850000000002,False,False
268,2024-07-17 11:28:00,119.578,119.689,438520.0,119.57919999999999,119.59995,False,True
269,2024-07-17 11:29:00,119.68,119.78,402011.0,119.5932,119.6037,False,False
270,2024-07-17 11:30:00,119.79,119.8,404104.0,119.65119999999999,119.60395000000001,True,False
271,2024-07-17 11:31:00,119.81,119.505,423497.0,119.6702,119.6102,False,False
272,2024-07-17 11:32:00,119.51,119.62,471929.0,119.6788,119.6197,False,False
273,2024-07-17 11:33:00,119.63,119.64,413889.0,119.66900000000001,119.62929999999999,False,False
274,2024-07-17 11:34:00,119.63,119.909,586068.0,119.69480000000001,119.65325,False,False
275,2024-07-17 11:35:00,119.9,119.62,476802.0,119.6588,119.66425,False,True
276,2024-07-17 11:36:00,119.628,119.49,369573.0,119.6558,119.66775,False,False
277,2024-07-17 11:37:00,119.49,119.56,284321.0,119.64380000000001,119.65899999999999,False,False
278,2024-07-17 11:38:00,119.55,119.425,295466.0,119.6008,119.64625000000001,False,False
279,2024-07-17 11:39:00,119.425,119.41,438774.0,119.501,119.6365,False,False
280,2024-07-17 11:40:00,119.409,119.215,636809.0,119.42,119.62325000000001,False,False
281,2024-07-17 11:41:00,119.213,119.1,711543.0,119.34199999999998,119.59175,False,False
282,2024-07-17 11:42:00,119.105,118.83,951728.0,119.196,119.5335,False,False
283,2024-07-17 11:43:00,118.83,118.859,687002.0,119.08279999999999,119.48295,False,False
284,2024-07-17 11:44:00,118.855,118.876,558461.0,118.976,119.44125000000001,False,False
285,2024-07-17 11:45:00,118.875,119.024,638730.0,118.9378,119.41695,False,False
286,2024-07-17 11:46:00,119.045,118.796,453983.0,118.877,119.38624999999999,False,False
287,2024-07-17 11:47:00,118.8,118.854,389654.0,118.8818,119.3501,False,False
288,2024-07-17 11:48:00,118.86,118.93,285582.0,118.896,119.31215,False,False
289,2024-07-17 11:49:00,118.934,118.74,592778.0,118.86880000000001,119.26015,False,False
290,2024-07-17 11:50:00,118.742,118.713,563185.0,118.8066,119.2058,False,False
291,2024-07-17 11:51:00,118.71,118.808,709126.0,118.809,119.17094999999999,False,False
292,2024-07-17 11:52:00,118.82,118.7,529395.0,118.77820000000001,119.12495000000001,False,False
293,2024-07-17 11:53:00,118.73,118.885,366013.0,118.7692,119.08720000000001,False,False
294,2024-07-17 11:54:00,118.88,118.95,399830.0,118.81120000000001,119.03925000000001,False,False
295,2024-07-17 11:55:00,118.95,119.1,430388.0,118.8886,119.01325000000001,False,False
296,2024-07-17 11:56:00,119.1,119.095,434279.0,118.946,118.9935,False,False
297,2024-07-17 11:57:00,119.095,119.02,377353.0,119.00999999999999,118.9665,True,False
298,2024-07-17 11:58:00,119.01,119.0,362162.0,119.03299999999999,118.94524999999999,False,False
299,2024-07-17 11:59:00,118.99,119.195,346279.0,119.082,118.9345,False,False
300,2024-07-17 12:00:00,119.2,119.22,466703.0,119.106,118.93474999999998,False,False
301,2024-07-17 12:01:00,119.22,118.96,449920.0,119.079,118.92774999999999,False,False
302,2024-07-17 12:02:00,118.963,118.93,402171.0,119.06099999999999,118.93275000000001,False,False
303,2024-07-17 12:03:00,118.93,119.094,327641.0,119.0798,118.94449999999999,False,False
304,2024-07-17 12:04:00,119.1,119.09,283801.0,119.05879999999999,118.95519999999999,False,False
305,2024-07-17 12:05:00,119.1,118.975,353289.0,119.0098,118.95275,False,False
306,2024-07-17 12:06:00,118.98,119.001,302045.0,119.01799999999999,118.96300000000001,False,False
307,2024-07-17 12:07:00,119.0,118.92,297677.0,119.016,118.9663,False,False
308,2024-07-17 12:08:00,118.92,118.905,331013.0,118.97819999999999,118.96504999999999,False,False
309,2024-07-17 12:09:00,118.9,118.73,415155.0,118.90619999999998,118.96454999999999,False,True
310,2024-07-17 12:10:00,118.746,118.545,578888.0,118.8202,118.95615000000001,False,False
311,2024-07-17 12:11:00,118.55,118.64,454157.0,118.748,118.94775,False,False
312,2024-07-17 12:12:00,118.64,118.58,321810.0,118.67999999999999,118.94175,False,False
313,2024-07-17 12:13:00,118.6,118.491,598573.0,118.5972,118.92205000000001,False,False
